不是我要带到香港去！香港机场过不了海关，如果直接回国就没问题了！,0
开得可好了，有空拉你兜风！,2
没人哎。,1
我一看价格..,1
进去就知道坑爹了==,0
晚上还得去刷老大的照片打印论文复印证书！,0
//@seraphim-芼芼_芼籽:什么嘛鄙视奥巴马,0
"哎,我睡觉去咯",1
等待金融危机来到中国,1
没抢到！呜…,0
怎么就要把人家给关起来呢？,0
[抓狂]才去了几天丽江，一回长沙怎么就感觉不自在。,0
赶紧私信偶地址和收件人姓名邮编哦,1
回复@说爱无罪:哈哈，从08年开始知道博客写博客都这样。,2
本片预计于明年上映，希望大家多多支持啊！[嘻嘻][鼓掌],2
好吧你这个头像受不了了怎么那么别扭呢？,0
哎！,0
看到标题...差点一口气缓不过来,0
[大笑][大笑]当初的分析贴啊，想起来就jq多多,2
今天的中国足球，让人开心痛快得意洋洋。,2
突然间我发现中国很黑暗。,0
给哥三留下一个美好的回忆吧^^,2
"是强塞进去的冗员,还是把顾客当贼防,需要人盯人防守?",0
你妈睡在大街上？,1
翔帅的一头干净利落的短发压根没认出来真的好帅成熟了不少,2
在世界六五来临时，为这样的企业加油，他们关注环保，免费为市民发放环保购物袋！,2
尤其是知识精英的精神失守[抓狂][抓狂][抓狂][抓狂][抓狂],0
你们理解不了我的高尚的乐趣，哈哈哈,2
排练去了！！！,0
你们车子好好啊。。,0
圈你妹！,0
你看看，能请吃饭不？我就不信这个邪。,1
明天啊，怎么啊，想我啦,2
我帮你扎起~~,0
我知道那个酒吧。不好玩,0
想吐！告诉你，臭货又被盗号了哈哈,2
快来围观我们神奇的统计局这次真的玩大了:在2010年统计数据的基础上，稍作删改，2011年最新统计数据就出炉了!,0
某个人明明放不下，还要死撑，在见到他就会心痛！,0
14户央企职工薪酬福利管理存在问题，如南方电网及所属单位违规动用工资结余等资金为职工购买商业保险19.40亿元，三峡集团为职工购买经济适用房垫款22540.33万元。,1
我有节操无下限,1
正！[good][good][good],2
其是我不想递,0
才不休呢。。上班,0
一千零一个阿.哈哈,2
为什么不想输？,1
强子去耍耍不？,1
很久以来都在问自己做一切事情的意义，到了最后才明白，其实我的存在是毫无意义的。,0
虽然作为一个大男生我不太习惯庆生，但还是要感谢所有记得我生日的朋友们~谢谢你们！,2
上海某地产城投公司本月起停止向银行偿还流动贷款。,0
苦了活着的人,0
烦躁，刚才一上优酷，发现上次老唐专辑庆功会的视频三个被屏蔽了两个！,0
尼玛这次绝对要去看。神挡杀神，佛挡杀佛。,0
尼玛啊！！！！！！！,2
这么看和偶家属对上号了。,1
是啊，年景不好,0
龙凤胎的父亲是一名黑人，母亲是山东烟台人。,1
你妹的，敢不敢别用这蛋疼的箱子了！！,0
中台寺非常非常震撼，语言难以形容。,2
我爸怒道：你三姨就是你妈。,0
谢谢鼓励！,2
很多需要探讨一生的问题真让人纠结啊,0
笑死我了，哈哈，同桌说她快吓死了。,2
原来是这样啊！我懂了！谢谢表哥！,2
开心农场是你家的吧？,1
原来你现在的口味改成网络言情啦。。。这两部都不是我的菜,1
就算与麦当娜撞衫，我们依然有兴趣聆听她的声音,2
是不是美帝国主义从地球那边破坏滴？,1
昨晚看了这部影片《少数幸运儿》，一夜未眠，何等解放的人生啊。,2
肿么了...,1
这个月什么时候聚会啊，再不聚会都不认识你们了,2
出去玩一整天，ok！,2
不是他有能力，是钱的能力吧。,0
你这条微薄跟我呼应呢啊哈哈,0
no.6水瓶。,1
你记得明天准时参加哈！,2
我删除了湖南台。,1
再多的不高兴，遇见你也就都消失了~mua~你真好。,2
哈哈哈~怕爸爸打屁股啊！,2
这样一来，顾客忠诚度绝对又飙升，上升到以后不在他那儿买都得绕道走的地步。,2
提前一天送一下祝福.,2
"""没事恨自己干嘛啊!所以说我是双子呀",1
我经常在车上睡着后就把头搁在旁边的人肩上了==,1
先把你家这些年在他储蓄罐里偷的钱还了再说！！,0
"qq培训班群早盘操作提示:由于上周再收十字星,市场是下跌中继还是初步见底？",1
你没伤啊？,0
一定可以连任。,0
我和天天昏睡了一下午,1
苹果周六提醒iphone用户，由于iphone手机存在一处故障，将导致在2011年1月1日和2日这两天无法闹钟。,1
啥？关郑渊洁虾米事情？难道我不小心了不好惹的人？,1
那我们早点去,1
下个流量查询的软件,1
好'什么时候,0
就差点点啊！,1
"""中国历朝历代贪官从来没有断过",0
[萌]甜点、水果、巧克力、棒棒糖？,1
如果换算成钱，29000元只够交一个本科生4年的学费，或买4个名牌包，或在北京三环内买一平米的房子；,0
我融化在那幽怨的一波秋水中了这谁家的崽儿啊,1
其中6月17日成都至昆明k145次、17日昆明至成都k146次、17日成都开往昆明的k673次三趟列车都将暂时停运。,1
经常吃，不吃啥都不能干,1
你说我们是你的动力你说有我们的支持你不用睡觉.,2
亦如当年中里巴人写养生书，实践、成效也有，但谈不上比其他养生书高多少，可篇文章都写的像篇优美的散文，直指目标读者的心，引发强烈共鸣。,2
你给老娘玩这套！,0
瓜娃瓜娃。,1
被拉到村里又不是爷的错,1
其实有时候我觉得狮子很傻，真的很傻啊，不管心里再委屈，再难受，总自己一个人在那里默默的承受着，就算抗不住了也不开口对ta说.,0
我故意装作没看到。。,1
英雄狗妈妈啊！,1
有啥梦啊。我一点都不想毕业。,0
你把日本雨吹到上海来啦，小鬼,2
干啥去啦,1
为了看到他，她每天都往图书馆跑，埋在一堆书中其实眼神一直在偷瞄坐在门旁桌子的他。,1
塔香！我错了！！,0
你猜错了，呵呵,1
从座位上弹起来了好吗！,0
但曾相见便相知，相见何如不见时。,1
貌似是横滨的，你们有空来坐……,0
咱们什么关系，不言谢。,1
"这是哪里?我去,哈哈",2
搞到翻屋企都鬼甘多车塞住烦烦烦！,0
那就去睡觉撒，么告诉我你要上班了啊,1
路和生活都是自己选择的，所以不能说悔。,1
把青天白日旗说成是国旗，这是带分裂性质的反动贴，请删除。,0
为什么吃奶粉会睡得好啊？？？,1
3、调整胸型时身体向前倾，单手穿过罩杯伸到背部，沿着背部将乳房和旁边的肌肉推到罩杯内。,1
"对于尼泊尔,这依然是我最爱的国家。",2
你都不知道我为了结婚忍多久了！容易吗？谁让咱面子不给力呢！,0
帮我上柱香,1
就看见牙齿了是吧…我还想去美黑的…就在无限度哈哈…,2
我深受刺激，今天早上一起来就在认真考虑如何才能尽快成为千万、亿万富翁，我从8点25分开始思考，到现在已经10点了还没想出来。。。,0
雅思过了这是一件能笑死人的事情么？？？,0
早上醒来的时候空气很冰冷，这是我非常熟悉的感觉，也是我非常喜欢的感觉，我来到这个世界最初体验到就是这感觉。,2
南广干啥了？,1
纠结起咯啊！,0
其实，殊不知，在踏入这个音乐领域前，姐也曾正常过啊，音乐毁人啊！,0
本来问好才来的,1
阿君妈包的粽子不是一般的好吃哦,2
==+今年的暑期档非常华丽！,2
你们相互勾搭吧,1
现在单身。,1
目前来讲，暂时还是噩梦，拼爹时代，连梦都伤不起,0
恭喜ddb。,2
我曾说，晨是我第一个喜欢的明星，到现在，我敢说，她也是我喜欢的最后一个明星…,2
哥正在看这剧啊，各种基情啊各种摸小手！,2
4.激情并不能保护你免受挫折。,1
每个有性感细节的女孩都像一朵绽开的花朵，有的浓艳有的清淡。,2
反正就是大脸猫了,0
我们身为大监狱中的囚徒就要忍受默默翻墙。,0
金山啊？哈哈,2
舒服到舒服就是不喜欢穿中腰他们家的东西就那样,0
你说你讨厌不麻，,0
你睇佢几毒!,1
上海凉快很多，我也热死了,0
哈哈！,2
操！,0
我等到起的哈~著作权为你的才行啊。。,0
你们都玩些什么啊？,0
网上卖东西和消费资讯类的网站1周发一封邮件就已经很垃圾了，如果天天发的话，我觉得就是找抽型的。,0
有爸妈在每天有热饭热菜吃的感觉真幸福。。。,2
想明白这一点，你就知道了几乎所有的调控都不针对土地是错误的，几乎所有的概念认为开发商不讲道德不该赚钱也是错误的，几乎所有的知识告诉我，你可以建保障房，但是不能强拆我的房子，低价格拿我的土地。,0
我要激活码,0
看到百万美元宝贝和飞跃疯人院的结局时还真是让人悲伤，当你在意的人继续喘息就是痛苦的时候，当你必需将亲手送他一程的时候。,0
貌似是传说中的心碎？,0
今天和我的老友gq杂志的大能人强尼小聚，聊了一个晚上，从头笑到尾，皱纹都长出几根了，真开心！,2
他遇上个妖娆而富有的女人，被她迷得神魂颠道。,2
哈哈哈哈哈哈哈，很像是水浒锻炼时的作息时间：),2
根据律师法：不得监听。,1
错别字。。。可见激动至极,1
要学壁虎，断尾巴保命，只剩下脑袋就很难翻身了,1
为啥要删啊！,0
这样的儿子真该被唾沫淹s,0
64还真没看出来，其他的都显而易见,1
发功传给你,1
是有多纠结！快睡觉了,2
老男人们今天还在外面玩啊！,0
恭喜恭喜啊,2
看到最下边才发现，原来衣襟做成了流苏，马上就不一样了潮起来了哈。,2
获得了偶们店内消费抽奖滴结云披萨套餐一份+狩猎卡一张滴奖品哦~~,2
我会恨死她的。,0
我曾经多少的炽烈，最终还是被你耗尽了。,0
可怜的娃吖,0
妞，今儿出去不就人挤人吗？,0
过了请你们直落!!!,0
我都觉得好好味噶，如果有人请的话,0
"我走了.下次回去找你啊,",0
下次帮我抢个丑娃！,1
我在大会堂呢！今天不能去你们那了。,0
嘉茂购物中心西直门店，爱手爱脚，薇林美甲给您美丽。,2
80的还有吗？,1
一大早看着高贵官皮睁眼说瞎话，看着老韩委屈得不得了那表情。。。,0
人工养殖啊？,0
唉，离得太远，不然我请你,0
无鬓角照出彩，头发短少照和谐，肌理肤质气色神态姿势健康明媚含蓄美妙，五官脸型手姿势，个人特征明显，服饰道具之形状色彩，眼神表情姿势之耐人寻味，腰间之风景和心形气球，情人节暗示含蓄，人有惊有艳，余味无穷，到目前为止最另俺欣赏的一张。,2
罗志祥真的很没有心机耶~,2
拿了一堆药，医生说最少要三个月才能好。,1
于是我哭了。,0
zt自豆瓣----京东你真的伤不起啊！！,0
养猫了？鱼怎么办？,1
啧啧。。。,1
干嘛这表情,0
"哈哈,以后没事就飞来玩玩[做鬼脸]",2
生日快乐大掌柜！！！,2
办公族缓解疲劳三法：,1
猫叔为啥老闭着眼呢？难道它的眼睛已经小的睁不开了？,1
我听到了，而且很响,1
不错的想法！,2
当然不是啊，我是为了好看嘛。。其实我做了好多,0
顺便倒卖船票,1
嗯嗯我看到了哈哈,2
最后还一起跑到后面去鸟~~~,1
我又毛去军训怎么知,1
人生啊…,0
越想越觉得这是一个无解的问题了。,0
是呀！估计动车的35人都没有穿过,2
还好我不在真幸运,2
这不是检验能否成功的唯一标准，可却是你必须经历的一场人生洗礼……,2
妈妈的，别给我们吹了，你妈要是老师，我妈就是教育局局长！,0
爱看这样的线条，如水墨。,2
ibmpowersystem云计算解决方案论坛，看来主题是cloudbox，但它似乎是ibm中国的发明，我很想知道powercloudburst什么时候在中国亮相，难道cloudbox就是powercloudburst?,1
表情无比纯真的李上兵，这小样像足了幼儿园里刚得了小红花的小盆友，[可爱]是不是巴望着啥时候那碳烤虾条能再多一根呢。。,2
吃的好了，穿的也好了，心情更好了，哈哈，再接再厉。,2
别在家宅了，走出去，丘比特正拿箭等着了,1
龙猫龙猫怎么不开心了？？,0
youraisemeup也很好听...,2
看着就想吃,2
我看是个他们3个都是在里头的进攻能力啊没有菜,1
小宝昨天有沮丧吗？,1
上课啊？晕。,1
我先去洗车然后理发然后再买束花来接你行不行？,0
其实每次看到这种微博不管那妹子有多萌只有想吐的赶脚！,0
我你姐！！,2
你们也睡得好啊，它饿得惨叫的时候哪个半夜去给它喂吃的的,0
你该不会想让我自己去跳广场舞吧。。。,2
为了地球！！！,2
[叹气]尼玛人家一次就命中了阿..,0
自己哥哥的钱骗不了所以羡慕嫉妒恨,0
潇洒依旧啊,2
那怎么办阿？老作孽饿闹！,1
有些事对自己坦白比被别人揭穿好,1
你没闻到我的微博也带一股酒味儿吗。？,0
好吧，台下的男人爽了歪，,0
你肥吗？为什么要减肥,1
如果真是如此，那改革开发三十年不就又回到原点了吗？,0
——多么称职的女主持人，多么红火的娱乐节目,0
像你那么的坚强的远去，做不到。,0
这就是律师的智慧，值得提倡。,1
还记得许多年前的春天那时的我还没剪去长发,0
哈哈，这就是造化，也是差距！,2
特别爱！！,2
心若在，梦就在,1
这怎么可以阿，我能想像那个人如何灰溜溜得被你们骂回去,1
不够黑妞就是黑妞有味道。,2
猥琐思密达呀！,0
猜不到就别猜了无谓为这种人浪费脑力哈哈,0
"""可把我给感动坏了，一把搂她在怀里一顿狂亲.",2
哈哈别吓唬她万一不敢回来了怎么办,2
有钱人才能叫节能，你那叫节能吗？,0
我竟然认出了好几个！,1
啥时候我才可以买一部车吖~~55555...这个mini好配我吖~我要买~,2
哈现在你跑估计被恶狗追咬,2
悲催的有木有！,0
在我儿子取消你老公的当下，你觉得机会来了是吧？,0
一表人才的好少年，怎么长成现在这个死样子，生活真是摧残人,0
我第一次上大学的那时候，我第一次出远门，我妈硬塞给我两箱东西，我也不晓得麻烦，只到路上才发现。,1
我信心百倍,0
非常谢谢各位网友的支持和珍贵建议！,2
"更是对""义务教育""的严重反动与挑战!!",0
无奈被各种祝福你的微博刷屏了，那我也加入一下吧...,2
言毕，我立马泪奔去了~脸大真吃亏亏亏亏亏亏亏亏~~~~~~~~[熊猫],0
唉！俺对象就是人好，这里还有一个求关注呐。,2
狂汗啊。全球无敌彪悍！干脆抱个牛啃,0
本来就是！哈哈,0
你油田的啊,1
我觉得这个总结最靠谱，这就是常说的见不贤而内自省。,2
晕啊，不是他俩中的一个年后就急着结吧。,1
你有人养咧！我养有人要吃醋滴,1
《解梦工具书》上说，梦见剪指甲，表示烦恼将会消除，还表示通过努力拼搏将会发财致富。,1
g7在速溶界真是高性价比～,2
正妹正妹，,1
六一了，祝福你生日快乐！,2
你都不怕呢。气吓屎妹妹,1
那就让下周五做为你旅行之前的小宇宙爆发吧偶奉陪到底~~,2
实际我只是看不惯某些人的道德评价，更看不惯对模特的蔑视。,0
有人铺床。。。。,2
赶紧的限量,1
要建立起与财富有关的价值谱系，人不是财富的奴隶，金钱不是我们的目标，它只是我们生活的手段之一。,1
因为没有看上的啊，不适合我,0
只有我的影子，一直陪着我。,0
看来搜狗的软件不错阿，哈哈！,2
可以在海边睡啊，热不热哦~~,0
没办法，只好无语。,0
怎么当啊?,1
终于有网络了。,2
有钱人才能叫丰满，你那叫丰满吗？,0
姐，赶快找答案给我吧，不然我一个宿舍今晚将要无眠了。,1
每年1000亿的规模，拨付下去还不知道打了什么野狗。,0
哈哈。不要嘛。有兴趣么？,2
再也！,0
谁被杀了？,1
你老拍人家干嘛，,0
骚祸，让她去死吧，狗娘养的。气愤,0
怂怂先生，你家的宠物熊猫最近还好吗？,1
到福州了吧？,1
木有啊！你最近在干嘛呢？,0
这圈子真奇怪说俊秀可爱的就没资格当仙后了？,0
我的话语正渐渐被你的爱情染上颜色……,2
是不是啊？？,1
大家也来说说两会给我们带来的好处，我先说一个：路上堵车少了。,2
换头型了？,1
说要去医院复查不能合影…………[泪][泪][泪][泪][泪][泪],0
咬手帕！,0
几个意思。,0
讨厌你你叫我姐姐,0
为什么一开始就排斥我啊…,0
巨想你你来不咯来我就巨想你,0
把你们大办公室捐献出来吧,1
难怪今天做二号线的时候地铁开到南京东路人轰的一下全下车了。。。,0
"smtfacebook更新~演唱会就要开始咯~~第一张,找找每个人的装备吧~~一眼就看到我浩浩的了!",2
只是，这个人在哪？,0
妥协接受的好处又会是怎样？,1
我好怀念财校,0
是啊洗头那小伙子说的~地上都是水漫金山,1
现在美美的去觉觉啦~,2
谗害诽谤之言不入于耳，攻击他人之语不出于口，伤害人的念头不存于心，这样，即使遇有好诋毁、攻击的人，也就无从施展了。,1
呃--你不2咩？,1
恩，还内八呢。。,1
"不要鄙视我,刷屏的都是好孩子",1
//@宋万荣:晕死，这位编辑也太不严肃、太粗心了吧，大过年的开这玩笑？,0
好久带我操成都哇？,1
我有资格可以申请廉租房啦,2
没想到用闪光灯拍照能让反光材质出现如此效果，ohmy菩萨～,2
谢谢！！！,2
呵呵，有毛病的也可以做一辈子处男。,2
雷柏7100，没见过有性价比更高的了…,2
//@上善若水柏树林:收藏,2
期待版；北京好久摇到；,1
这个满点你可以问问他！哈哈,2
你们一起来和我睡啦,1
怎么都是你啊？,0
范冰冰的成功，绝非偶然。,2
另：今天的高考，希望每位学生都能有自己的最佳状态，考出好成绩，加油[哈哈],2
还吃的下去？不是没心没肺，就是造成浪费。,1
嗯，而且是史诗大片,2
值得纪念~~哈哈,1
好久嘛，喊我家溪姐给你当童女。,0
为她点燃了生日蜡烛。,1
母亲的爱是无私的，是伟大的。,2
捧得太过就是棒杀，这道理，难道某人的团队不懂？,0
一群流氓，都把我这个小朋友教坏了！,0
不可以不可以。还有，杨晓琳你妹的不能抽烟。,0
任何救灾换个人名和地点又能用了。冷冰冰的文字，哎。,0
哈哈你一点佛吃亏啊！个么你让两球我里昂，你当心赢球输盘,2
昨天晚上吃过了，还去参观了韦春花之墓。,1
我目前天天都是！就是没有小雨！呵呵,1
它是罕有的举国维护公平机遇的成功实践，给出身卑微的年轻人以希望。,2
为什么不带范范,1
